ncbi_taxon_id	taxon_rank_level	relative_abundance	scientific_name
376804	species	0.00478034	Bacteroides barnesiae
218538	species	0.00478034	Dialister invisus
1541	species	0.00478034	Terrisporobacter mayombei
253245	species	0.00478034	Owenweeksia hongkongensis
1221450	species	0.00478034	Bacillus abyssalis
1680	species	0.00478034	Bifidobacterium adolescentis
392838	species	0.00478034	Bacteroides propionicifaciens
1277350	species	0.00478034	Geobacter sp. DSM 9736
1280	species	0.00478034	Staphylococcus aureus
1588	species	0.00478034	Lactobacillus hilgardii
118748	species	0.00478034	Bulleidia extructa
-1	species	63.0193	Unknown
83617	species	2.96137	Stenotrophomonas nitritireducens
821	species	1.56201	Bacteroides vulgatus
1755626	species	0.794163	Faecalibacterium sp. MC_41
216816	species	0.478412	Bifidobacterium longum
820	species	0.473628	Bacteroides uniformis
405446	species	0.435355	Stenotrophomonas terrae
1685	species	0.363593	Bifidobacterium breve
46506	species	0.351633	Bacteroides stercoris
1680	species	0.32532	Bifidobacterium adolescentis
28116	species	0.241598	Bacteroides ovatus
40520	species	0.208109	Blautia obeum
202955	species	0.198541	Acinetobacter tjernbergiae
187327	species	0.198541	Acidaminococcus intestini
823	species	0.17462	Parabacteroides distasonis
28901	species	0.160268	Salmonella enterica
53254	species	0.160268	Bosea thiooxidans
239935	species	0.157876	Akkermansia muciniphila
818	species	0.143523	Bacteroides thetaiotaomicron
128780	species	0.129171	Stenotrophomonas acidaminiphila
1406	species	0.117211	Paenibacillus polymyxa
529	species	0.117211	Ochrobactrum anthropi
1735	species	0.107643	Holdemanella biformis
43263	species	0.105251	Pseudomonas alcaligenes
106648	species	0.0908982	Acinetobacter bereziniae
536633	species	0.0885062	Blautia glucerasea
78342	species	0.083722	Bifidobacterium gallicum
562	species	0.08133	Escherichia coli
37734	species	0.0717617	Enterococcus casseliflavus
487175	species	0.0645856	Parasutterella excrementihominis
351091	species	0.0574094	Oscillibacter valericigenes
58172	species	0.0574094	Paenibacillus sp.
52561	species	0.0526253	Desulfomicrobium norvegicum
397865	species	0.0526253	Barnesiella viscericola
100884	species	0.0502332	Coprobacillus cateniformis
84030	species	0.0502332	[Clostridium] saccharolyticum
876	species	0.0454491	Desulfovibrio desulfuricans
38986	species	0.040665	Acholeplasma palmae
502558	species	0.040665	Eggerthella sp. YY7918
237258	species	0.040665	Cloacibacterium normanense
69974	species	0.040665	Mesorhizobium plurifarium
218538	species	0.0382729	Dialister invisus
69825	species	0.0382729	[Clostridium] indolis
28117	species	0.0382729	Alistipes putredinis
51664	species	0.0358809	Lactobacillus dextrinicus
882211	species	0.0334888	Pseudomonas deceptionensis
29348	species	0.0334888	[Clostridium] spiroforme
122355	species	0.0334888	Pseudomonas psychrophila
1535	species	0.0287047	[Clostridium] leptum
356829	species	0.0287047	Bifidobacterium tsurumiense
341225	species	0.0287047	[Clostridium] saccharogumia
1352	species	0.0239206	Enterococcus faecium
90730	species	0.0215285	Desulfosarcina cetonica
287	species	0.0215285	Pseudomonas aeruginosa
39484	species	0.0215285	Eubacterium desmolans
1515	species	0.0191365	Ruminiclostridium thermocellum
1304158	species	0.0191365	Salinisphaera halophila
1472	species	0.0167444	Paenibacillus pabuli
40215	species	0.0167444	Acinetobacter junii
39490	species	0.0167444	Eubacterium ramulus
106588	species	0.0167444	Pseudoflavonifractor capillosus
301301	species	0.0167444	Roseburia hominis
78343	species	0.0143524	Bifidobacterium boum
1776082	species	0.0143524	Shigella sp. SF-2015
33038	species	0.0143524	[Ruminococcus] gnavus
762210	species	0.0143524	Bifidobacterium saguini
53463	species	0.0119603	Paracoccus solventivorans
33069	species	0.0119603	Pseudomonas viridiflava
645466	species	0.0119603	Anaerostipes butyraticus
52787	species	0.0119603	Anaerofilum pentosovorans
317	species	0.0119603	Pseudomonas syringae
28118	species	0.0119603	Odoribacter splanchnicus
626930	species	0.0119603	Bacteroides fluxus
1264	species	0.0119603	Ruminococcus albus
741091	species	0.0119603	Rahnella sp. Y9602
1308	species	0.0119603	Streptococcus thermophilus
410072	species	0.0119603	Coprococcus comes
33035	species	0.00956823	Blautia producta
1512	species	0.00956823	[Clostridium] symbiosum
1114008	species	0.00956823	Lactobacillus sp. NBRC 107185
39485	species	0.00956823	[Eubacterium] eligens
46503	species	0.00956823	Parabacteroides merdae
146817	species	0.00956823	Dendrosporobacter quercicolus
47678	species	0.00956823	Bacteroides caccae
28108	species	0.00956823	Alteromonas macleodii
39482	species	0.00956823	[Eubacterium] contortum
45076	species	0.00956823	Legionella worsleiensis
332249	species	0.00956823	Truepera radiovictrix
338188	species	0.00956823	Bacteroides finegoldii
290109	species	0.00956823	Xenorhabdus innexi
31971	species	0.00956823	[Eubacterium] dolichum
1507	species	0.00717618	Clostridium sp. ATCC 29733
1532	species	0.00717618	Blautia coccoides
155617	species	0.00717618	Enterococcus moraviensis
151276	species	0.00717618	Bacteroides coprosuis
166501	species	0.00717618	Thermobaculum terrenum
143393	species	0.00717618	[Eubacterium] sulci
40324	species	0.00717618	Stenotrophomonas maltophilia
28037	species	0.00717618	Streptococcus mitis
47877	species	0.00717618	Pseudomonas amygdali
1764	species	0.00717618	Mycobacterium avium
1547	species	0.00717618	Erysipelatoclostridium ramosum
216778	species	0.00717618	Stenotrophomonas rhizophila
61435	species	0.00717618	Dehalococcoides mccartyi
35760	species	0.00717618	Bifidobacterium choerinum
243924	species	0.00717618	Pseudomonas lutea
29449	species	0.00717618	Rhizobium etli
214856	species	0.00478412	Alistipes finegoldii
1671366	species	0.00478412	Ruminococcus sp. DSM 100440
1408	species	0.00478412	Bacillus pumilus
204516	species	0.00478412	Bacteroides massiliensis
166486	species	0.00478412	Roseburia intestinalis
316	species	0.00478412	Pseudomonas stutzeri
251542	species	0.00478412	Candidatus Blochmannia chromaiodes
39483	species	0.00478412	Faecalitalea cylindroides
165179	species	0.00478412	Prevotella copri
63612	species	0.00478412	Sodalis glossinidius
33905	species	0.00478412	Bifidobacterium thermophilum
29552	species	0.00478412	Acholeplasma axanthum
634771	species	0.00478412	Chitinophaga eiseniae
314275	species	0.00478412	Alteromonas mediterranea
294	species	0.00478412	Pseudomonas fluorescens
535744	species	0.00478412	Cronobacter universalis
61635	species	0.00478412	Acholeplasma brassicae
288965	species	0.00478412	[Clostridium] clariflavum
1277350	species	0.00478412	Geobacter sp. DSM 9736
392838	species	0.00478412	Bacteroides propionicifaciens
384638	species	0.00478412	[Bacteroides] pectinophilus
84032	species	0.00478412	[Clostridium] thermosuccinogenes
1870820	species	0.00478412	Paenibacillus sp. IHBB 9852
817	species	0.00478412	Bacteroides fragilis
1599	species	0.00478412	Lactobacillus sakei
329854	species	0.00478412	Bacteroides intestinalis
357276	species	0.00478412	Bacteroides dorei
1113617	species	0.00478412	Paenibacillus sp. NBRC 13637
39491	species	0.00478412	[Eubacterium] rectale
371601	species	0.00478412	Bacteroides xylanisolvens
40518	species	0.00478412	Ruminococcus bromii
722472	species	0.00478412	Bradyrhizobium lablabi
36745	species	0.00478412	Clostridium saccharoperbutylacetonicum
47884	species	0.00478412	Pseudomonas taetrolens
28026	species	0.00478412	Bifidobacterium pseudocatenulatum
214853	species	0.00478412	Anaerofustis stercorihominis
29430	species	0.00478412	Acinetobacter haemolyticus
400390	species	0.00478412	Alkalimonas collagenimarina
233055	species	0.00478412	Desulfitobacterium dichloroeliminans
2173	species	0.00478412	Methanobrevibacter smithii
29448	species	0.00478412	Bradyrhizobium elkanii
1755607	species	0.00239206	Bacteroides sp. MC_16
105841	species	0.00239206	Anaerostipes caccae
33050	species	0.00239206	Sphingopyxis macrogoltabida
591197	species	0.00239206	Ignavibacterium album
1670	species	0.00239206	Arthrobacter citreus
47715	species	0.00239206	Lactobacillus rhamnosus
300	species	0.00239206	Pseudomonas mendocina
582	species	0.00239206	Morganella morganii
572036	species	0.00239206	Pedobacter luteus
2743	species	0.00239206	Marinobacter hydrocarbonoclasticus
31998	species	0.00239206	Methylobacterium radiotolerans
729	species	0.00239206	Haemophilus parainfluenzae
69824	species	0.00239206	[Clostridium] cocleatum
48296	species	0.00239206	Acinetobacter pittii
246787	species	0.00239206	Bacteroides cellulosilyticus
84112	species	0.00239206	Eggerthella lenta
173480	species	0.00239206	Gemmatimonas aurantiaca
78346	species	0.00239206	Bifidobacterium ruminantium
216932	species	0.00239206	Spiroplasma chinense
588	species	0.00239206	Providencia stuartii
132132	species	0.00239206	Desulfomicrobium orale
93064	species	0.00239206	Sphingomonas koreensis
584	species	0.00239206	Proteus mirabilis
70611	species	0.00239206	Legionella taurinensis
1267	species	0.00239206	Clostridium ventriculi
44749	species	0.00239206	Sporobacter termitidis
477680	species	0.00239206	Filimonas lacunae
2296	species	0.00239206	Desulfobacterium autotrophicum
28025	species	0.00239206	Bifidobacterium animalis
1767	species	0.00239206	Mycobacterium intracellulare
187304	species	0.00239206	Labrenzia aggregata
29542	species	0.00239206	Pelobacter acetylenicus
78257	species	0.00239206	Bifidobacterium saeculare
370405	species	0.00239206	Gallionella capsiferriformans
29367	species	0.00239206	Clostridium puniceum
70775	species	0.00239206	Pseudomonas plecoglossicida
86103	species	0.00239206	Idiomarina zobellii
2751	species	0.00239206	Carnobacterium maltaromaticum
54911	species	0.00239206	Brevibacillus choshinensis
291644	species	0.00239206	Bacteroides salyersiae
1382	species	0.00239206	Atopobium parvulum
158327	species	0.00239206	Hahella chejuensis
1495	species	0.00239206	Clostridium cylindrosporum
74313	species	0.00239206	Brevundimonas subvibrioides
33039	species	0.00239206	[Ruminococcus] torques
511	species	0.00239206	Alcaligenes faecalis
543877	species	0.00239206	Altererythrobacter marensis
39492	species	0.00239206	[Eubacterium] siraeum
265981	species	0.00239206	Alkalimonas delamerensis
39493	species	0.00239206	Clostridium tarantellae
158787	species	0.00239206	Bifidobacterium scardovii
421	species	0.00239206	Methylomonas methanica
290053	species	0.00239206	Bacteroides helcogenes
1260	species	0.00239206	Finegoldia magna
208479	species	0.00239206	[Clostridium] bolteae
28446	species	0.00239206	[Clostridium] propionicum
341694	species	0.00239206	Peptostreptococcus stomatis
358742	species	0.00239206	[Clostridium] aldenense
1584	species	0.00239206	Lactobacillus delbrueckii
279832	species	0.00239206	Suttonella ornithocola
65656	species	0.00239206	Hydrogenophaga taeniospiralis
133453	species	0.00239206	Caldilinea aerophila
269261	species	0.00239206	Nitratifractor salsuginis
46206	species	0.00239206	Pseudobutyrivibrio ruminis
380	species	0.00239206	Sinorhizobium fredii
754476	species	0.00239206	Methylophaga nitratireducenticrescens
39496	species	0.00239206	Eubacterium ventriosum
623	species	0.00239206	Shigella flexneri
703	species	0.00239206	Plesiomonas shigelloides
51173	species	0.00239206	Ureibacillus thermosphaericus
1597	species	0.00239206	Lactobacillus paracasei
1579979	species	0.00239206	Wenzhouxiangella marina
310300	species	0.00239206	Bacteroides pyogenes
1519	species	0.00239206	Clostridium tyrobutyricum
376806	species	0.00239206	Bacteroides gallinarum
1527	species	0.00239206	Anaerocolumna aminovalerica
202952	species	0.00239206	Acinetobacter gerneri
1282	species	0.00239206	Staphylococcus epidermidis
97253	species	0.00239206	Eubacterium plexicaudatum
1491	species	0.00239206	Clostridium botulinum
899	species	0.00239206	Desulfomicrobium baculatum
654	species	0.00239206	Aeromonas veronii
137732	species	0.00239206	Granulicatella elegans
423605	species	0.00239206	Elusimicrobium minutum
478	species	0.00239206	Moraxella nonliquefaciens
549	species	0.00239206	Pantoea agglomerans
1465754	species	0.00239206	Alistipes timonensis
28111	species	0.00239206	Bacteroides eggerthii
1692	species	0.00239206	Bifidobacterium magnum
1646	species	0.00239206	Renibacterium salmoninarum
392333	species	0.00239206	Geoalkalibacter ferrihydriticus
1580	species	0.00239206	Lactobacillus brevis
375761	species	0.00239206	Pseudooceanicola nanhaiensis
632	species	0.00239206	Yersinia pestis
35785	species	0.00239206	Clostridium maximum
328812	species	0.00239206	Parabacteroides goldsteinii
79209	species	0.00239206	Desulfosporosinus meridiei
53972	species	0.00239206	Rhodococcus corynebacterioides
328814	species	0.00239206	Alistipes shahii
498055	species	0.00239206	Arenimonas oryziterrae
33043	species	0.00239206	Coprococcus eutactus
881	species	0.00239206	Desulfovibrio vulgaris
1630	species	0.00239206	Kandleria vitulina
90733	species	0.00239206	Desulfobacterium indolicum
35833	species	0.00239206	Bilophila wadsworthia
29354	species	0.00239206	[Clostridium] celerecrescens
-1	species	87.59	Unknown
1755626	species	0.618511	Faecalibacterium sp. MC_41
487698	species	0.419704	Stenotrophomonas pavanii
171685	species	0.265076	Bacillus murimartini
40324	species	0.265076	Stenotrophomonas maltophilia
165179	species	0.25624	Prevotella copri
106648	species	0.185553	Acinetobacter bereziniae
46503	species	0.163464	Parabacteroides merdae
1735	species	0.123702	Holdemanella biformis
28108	species	0.10603	Alteromonas macleodii
28901	species	0.0971946	Salmonella enterica
79880	species	0.0971946	Bacillus clausii
114527	species	0.0839408	Mogibacterium diversum
290588	species	0.070687	Bacillus oshimensis
351091	species	0.070687	Oscillibacter valericigenes
52561	species	0.0662691	Desulfomicrobium norvegicum
118748	species	0.0662691	Bulleidia extructa
40520	species	0.0618511	Blautia obeum
876	species	0.0618511	Desulfovibrio desulfuricans
1512	species	0.0485973	[Clostridium] symbiosum
314275	species	0.0441794	Alteromonas mediterranea
39486	species	0.0397614	Dorea formicigenerans
562	species	0.0353435	Escherichia coli
821	species	0.0353435	Bacteroides vulgatus
395922	species	0.0309256	Coraliomargarita akajimensis
2173	species	0.0309256	Methanobrevibacter smithii
44749	species	0.0265076	Sporobacter termitidis
90730	species	0.0265076	Desulfosarcina cetonica
40215	species	0.0265076	Acinetobacter junii
29348	species	0.0220897	[Clostridium] spiroforme
288965	species	0.0220897	[Clostridium] clariflavum
187327	species	0.0220897	Acidaminococcus intestini
536633	species	0.0220897	Blautia glucerasea
28127	species	0.0176717	Prevotella buccalis
2718	species	0.0176717	Cardiobacterium hominis
2741	species	0.0176717	Peptococcus niger
820	species	0.0176717	Bacteroides uniformis
1515	species	0.0176717	Ruminiclostridium thermocellum
114528	species	0.0176717	Mogibacterium neglectum
198	species	0.0176717	Campylobacter hyointestinalis
1291540	species	0.0176717	Candidatus Methanomethylophilus alvus
39492	species	0.0132538	[Eubacterium] siraeum
481743	species	0.0132538	Paenibacillus sp. Y412MC10
182710	species	0.0132538	Oceanobacillus iheyensis
61171	species	0.0132538	Holdemania filiformis
217031	species	0.0132538	Bacillus galactosidilyticus
1304158	species	0.0132538	Salinisphaera halophila
1398	species	0.0132538	Bacillus coagulans
39485	species	0.0132538	[Eubacterium] eligens
93064	species	0.0132538	Sphingomonas koreensis
133453	species	0.00883587	Caldilinea aerophila
90736	species	0.00883587	Moritella marina
35519	species	0.00883587	Mogibacterium timidum
882211	species	0.00883587	Pseudomonas deceptionensis
44742	species	0.00883587	Desulfovibrio fairfieldensis
239935	species	0.00883587	Akkermansia muciniphila
1401	species	0.00883587	Paenibacillus lautus
38875	species	0.00883587	Bacillus oleronius
51229	species	0.00883587	Wigglesworthia glossinidia
28116	species	0.00883587	Bacteroides ovatus
626937	species	0.00883587	Christensenella minuta
29552	species	0.00883587	Acholeplasma axanthum
633701	species	0.00883587	Prevotella saccharolytica
