ncbi_taxon_id	taxon_rank_level	scientific_name	numRunsWhereFound	meanRelAdun	medianRelAdun	SDRelAdun
386414	species	Prevotella timonensis	384	0.09365992792187501	0.014135149999999999	0.3979116870704364
29524	species	Porphyromonas circumdentaria	213	0.05787881510328637	0.0122903	0.24891418059412704
38289	species	Corynebacterium jeikeium	127	0.044713350559055114	0.0122115	0.11895271009473941
28123	species	Porphyromonas asaccharolytica	238	0.03507633783613445	0.01119495	0.12453864180766881
310300	species	Bacteroides pyogenes	412	0.05964244013349514	0.01803085	0.1619754935730061
1260	species	Finegoldia magna	500	0.14214911501199998	0.0143599	0.7203852460237227
84112	species	Eggerthella lenta	523	0.02632880185468451	0.0104745	0.04765557535105714
1827099	species	Peptoniphilus sp. JCM 8141	376	0.10480066088031915	0.0137815	0.47045280545904317
28125	species	Prevotella bivia	425	0.2545554103058824	0.0101051	1.0413826228197065
187452	species	Pediococcus claussenii	30	0.9383326384333334	0.01161625	3.1056899983475366
29355	species	[Clostridium] cellobioparum	390	0.0366325735	0.01601925	0.06636715463064696
28129	species	Prevotella denticola	399	0.09451138255639098	0.021164	0.2671594469082513
28128	species	Prevotella corporis	371	0.18920887218059299	0.0239612	0.630329699011869
77095	species	Prevotella bryantii	245	0.05238355121632653	0.0132066	0.15843897042085067
216947	species	Spiroplasma velocicrescens	136	0.1925243818382353	0.04064305	0.42031741508444653
33029	species	Anaerococcus hydrogenalis	314	0.06670049253184714	0.012087	0.2553785356882928
948756	species	Paenibacillus macquariensis	31	0.03896202741935483	0.0152338	0.050076937841917
228603	species	Prevotella shahii	381	0.16625140708661418	0.0129054	0.767562694148906
384638	species	[Bacteroides] pectinophilus	123	0.2652061446341464	0.0511231	0.5522922408817655
487175	species	Parasutterella excrementihominis	787	0.41635252776238885	0.0703148	0.8453541707202515
2741	species	Peptococcus niger	263	0.036281675247148294	0.0165481	0.09316949024855954
28130	species	Prevotella disiens	201	0.06603698139800994	0.0126622	0.30427732504130967
