ncbi_taxon_id	taxon_rank_level	scientific_name	numRunsWhereFound	meanRelAdun	medianRelAdun	SDRelAdun
47880	species	Pseudomonas fulva	21	0.17084591571428573	0.0238682	0.33298633600147653
305	species	Ralstonia solanacearum	2	0.02995763	0.02995763	0.028553777926043338
40215	species	Acinetobacter junii	13	0.2820670204615385	0.0233024	0.9459642207244655
1304158	species	Salinisphaera halophila	21	0.012418198476190476	0.0111309	0.007570321148927089
38304	species	Corynebacterium tuberculostearicum	59	0.02755802479661017	0.0150883	0.04574243214172891
57706	species	Citrobacter braakii	21	0.05550099476190477	0.0220681	0.07817995014850448
1352	species	Enterococcus faecium	46	0.06440645652173914	0.0112364	0.12619770028669752
381706	species	Oceanobacillus chironomi	2	0.01966031	0.01966031	0.021356590548685432
1223514	species	Corynebacterium humireducens	30	0.04104336233333334	0.013776449999999999	0.06356262600316032
1590	species	Lactobacillus plantarum	24	0.6833799549166667	0.01318688	1.989628048023679
28025	species	Bifidobacterium animalis	46	0.06118206152173913	0.010269105	0.19245144105409767
28129	species	Prevotella denticola	53	0.12500522124528302	0.0188032	0.3594616225563793
390842	species	Lactobacillus parafarraginis	11	0.02723244481818182	0.0103589	0.04140576795213922
254	species	Chryseobacterium indoltheticum	2	0.363716245	0.363716245	0.5070744115879247
136857	species	Corynebacterium testudinoris	19	0.01943192263157895	0.0127167	0.021017058192492603
33031	species	Peptoniphilus lacrimalis	48	0.11049298333333334	0.01659405	0.25143861672402873
179995	species	Anaerobiospirillum thomasii	14	3.506859135	0.015153795	5.807087018917324
1727	species	Corynebacterium variabile	31	0.07345280999999998	0.0100588	0.16166865408946868
158787	species	Bifidobacterium scardovii	27	0.024523104444444447	0.0163332	0.026695763332792995
29552	species	Acholeplasma axanthum	18	0.0742656338888889	0.010989684999999999	0.1700697222868262
114527	species	Mogibacterium diversum	20	0.055598602	0.0207549	0.0791712323194954
546	species	Citrobacter freundii	8	0.024599812500000002	0.01322848	0.035701233216290505
487698	species	Stenotrophomonas pavanii	10	0.10364038800000001	0.01372263	0.1767269838779581
220688	species	Bacillus soli	14	0.017964284999999997	0.012524549999999999	0.020075777177760098
1482	species	Virgibacillus halodenitrificans	5	0.11175346400000001	0.0119341	0.21484051363252668
1472	species	Paenibacillus pabuli	10	0.29520872	0.01321411	0.8787449390759554
423605	species	Elusimicrobium minutum	8	1.0661942512499998	0.019366269999999998	1.75440553366823
52226	species	Mitsuokella multacida	23	0.0980965367826087	0.0115325	0.1328479118131664
2139	species	Spiroplasma clarkii	3	0.9584087366666667	0.189074	1.4981763924398048
437898	species	Sutterella parvirubra	55	0.2289845557818182	0.0800961	0.3501305850642811
2317	species	Methanosphaera stadtmanae	6	0.07338343333333333	0.06596315	0.05465836799637057
185294	species	Prevotella paludivivens	42	0.14882340404761904	0.01402365	0.3564677358360937
282402	species	Prevotella multiformis	35	0.039928111428571424	0.0121877	0.04761094322239189
589437	species	Prevotella scopos	20	0.024068198000000002	0.0144973	0.021345221843359404
216935	species	Spiroplasma culicicola	2	0.022779495	0.022779495	0.024676619520915946
114528	species	Mogibacterium neglectum	12	0.021117162166666665	0.0152527	0.020115123185902736
28038	species	Lactobacillus curvatus	10	0.029596133999999996	0.0113044	0.04689312677104637
179838	species	Lactobacillus diolivorans	2	0.018588300000000002	0.018588300000000002	0.00784718821489583
77095	species	Prevotella bryantii	31	0.1385614435483871	0.013705	0.6061454824229914
28137	species	Prevotella veroralis	36	0.05316798444444445	0.0277034	0.08459207347565037
305719	species	Prevotella baroniae	11	0.015133618909090908	0.0102701	0.0116536395740823
28134	species	Prevotella oralis	24	0.025434006666666665	0.01259795	0.04216872733985177
29385	species	Staphylococcus saprophyticus	16	0.018352580625	0.01225885	0.02211104986857792
762212	species	Bifidobacterium biavatii	24	0.025373204166666666	0.010535349999999999	0.04984096654083954
191493	species	Corynebacterium sphenisci	24	0.21831366583333334	0.01694985	0.5085744740448218
1859290	species	Corynebacterium sp. YIM 101343	13	0.10564154307692308	0.0287286	0.14438942046306028
171685	species	Bacillus murimartini	7	0.08949269142857143	0.0290515	0.1090147049629262
76517	species	Campylobacter hominis	26	0.2813687934615384	0.010096675	1.1755255974225798
2052	species	Mobiluncus mulieris	15	0.026893208666666668	0.0106411	0.031637390986599984
